cell_type,gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Fibroblast,CD81,37.09096,0.17861992,3.92972546392802e-301,5.105528949279796e-301,0.9576092680358084,0.9842417735110213
Fibroblast,LMNA,35.94616,0.19279437,5.811472436240991e-283,7.493068966608584e-283,0.9166102459941322,0.977325838438704
Fibroblast,ZFP36L1,35.09637,0.19236541,7.65773775160336e-270,9.802033593843845e-270,0.9049123598886633,0.9792206151708457
Fibroblast,SQSTM1,34.602222,0.16832933,2.3391841443132827e-262,2.982029636302145e-262,0.9125103437899647,0.9860418114065559
Fibroblast,S100A6,34.553234,0.19276394,1.2745328789596966e-261,1.6238849913399538e-261,0.9876626796058076,0.980641697719952
Fibroblast,PSAP,32.847603,0.14669195,1.232350797805116e-236,1.548244378215913e-236,0.940908748965621,0.9889155561169709
Fibroblast,MGP,31.93143,0.21098305,9.781950856210177e-224,1.2216865121221109e-223,0.9765666140073723,0.9759994947262047
Fibroblast,PLAC9,31.561544,0.19521415,1.245199336800862e-218,1.551214234056824e-218,0.9039720153464229,0.9759994947262047
Fibroblast,TMEM59,31.440487,0.13825616,5.662900003933511e-217,7.045908264158487e-217,0.9119461370646205,0.9931156445398851
Fibroblast,LGALS3,31.392128,0.17287393,2.59132155439663e-216,3.222198130981201e-216,0.9380877153389001,0.9765679277458473
Fibroblast,PPIB,30.648249,0.120364785,2.788583661846384e-206,3.449571441661376e-206,0.9248100504024674,0.9938735552327418
Fibroblast,TIMP1,29.153835,0.16604148,7.469534269783516e-187,9.138190564135827e-187,0.9429775069585496,0.9808943346175709
Fibroblast,FBLN1,28.023321,0.20075399,8.447339071956499e-173,1.026199442132606e-172,0.9293989317686,0.9759994947262047
Fibroblast,LDHA,27.860287,0.11776475,8.0849920016622285e-171,9.808058425854892e-171,0.9241706161137441,0.9940314532937535
Fibroblast,GPX4,27.531136,0.13798666,7.44521347675001e-167,9.012705038907516e-167,0.9390280598811405,0.9927366891934567
Fibroblast,NUPR1,27.03364,0.17196973,5.94833873377609e-161,7.172533015985773e-161,0.9351914541488001,0.9759994947262047
Fibroblast,COL1A2,25.995672,0.19521028,5.542661002816164e-149,6.642870451083282e-149,0.9184909350786128,0.9759994947262047
Fibroblast,C3,25.95589,0.19786994,1.560162533296337e-148,1.8692368016937747e-148,0.9274806289024299,0.9759994947262047
Fibroblast,IFITM2,25.283758,0.14999068,4.820044486824635e-141,5.751060160715625e-141,0.9126607989167231,0.9927366891934567
Fibroblast,ANXA1,23.919493,0.14460637,1.920171548265635e-126,2.2675718257844277e-126,0.9353795230572481,0.9891366134023875
Fibroblast,CALM1,23.79953,0.12868445,3.3773463794495844e-125,3.9863114160866223e-125,0.9099902204167607,0.9927051095812544
Fibroblast,MYL12B,23.405296,0.1092499,3.7745287223579105e-121,4.443006060120909e-121,0.9179643421349583,0.9961788669235142
Fibroblast,JUN,23.269333,0.15445586,9.065827273946212e-120,1.0665196504704451e-119,0.9245467539306402,0.9876207920166741
Fibroblast,UBC,22.579638,0.12265818,6.871018289747926e-113,8.048325877757001e-113,0.9797261716692997,0.9923893134592308
Fibroblast,C12orf57,21.793415,0.14741907,2.6790212016826874e-105,3.1239797403704694e-105,0.9057398630858347,0.9918208804395882
Fibroblast,TMBIM6,20.7729,0.1200689,7.612283444529931e-96,8.82233690762678e-96,0.9193936658391635,0.9940946125181582
Fibroblast,PRDX6,20.503387,0.12441228,2.008149750667493e-93,2.3230760385637937e-93,0.9158203565786505,0.9944735678645866
Fibroblast,RTN4,18.471746,0.15661412,3.486165329307293e-76,3.974765783016986e-76,0.9407959076205522,0.9896418871976252
Fibroblast,S100A4,18.243189,0.13075387,2.343790543675503e-74,2.6681033600529713e-74,0.9179643421349583,0.9943156698035748
Fibroblast,DUSP1,18.033726,0.12712744,1.0590808959691153e-72,1.2037445596681007e-72,0.9307154141277364,0.989010294953578
Fibroblast,DYNLL1,16.493088,0.128044,4.113794376253417e-61,4.609496340068942e-61,0.9054765666140073,0.9931472241520874
Fibroblast,ITM2B,15.479422,0.13350189,4.7775180259496513e-54,5.318484922996988e-54,0.9760400210637178,0.9911577085833386
Fibroblast,EID1,15.209807,0.10815433,3.0443923810112474e-52,3.381873553268385e-52,0.9377115775220041,0.9958314911892882
Fibroblast,VIM,14.872027,0.16982849,5.007382140531588e-50,5.55128481226889e-50,0.9943955465282479,0.9908734920735174
Fibroblast,ATP5F1E,14.631422,0.051653918,1.7704645346140184e-48,1.959787931928583e-48,0.9378244188670729,0.9977262679214299
Fibroblast,MYL6,14.211909,0.08024421,7.728925161940883e-46,8.533611218116745e-46,0.9599789362822538,0.9972209941261921
Fibroblast,RAC1,13.153931,0.1337491,1.615532214053332e-39,1.7713716473665444e-39,0.9079214624238321,0.994157771742563
Fibroblast,TMA7,12.612314,0.07012765,1.806106096809858e-36,1.9687043276277805e-36,0.9221018581208155,0.9979473252068465
Fibroblast,JUND,11.7541275,0.11269033,6.725189746481608e-32,7.287424259049203e-32,0.9485819604303016,0.9915050843175646
Fibroblast,CIRBP,11.500791,0.07491482,1.3071302375039863e-30,1.4146390759498985e-30,0.9015647333182878,0.9964630834333355
Fibroblast,PRDX1,11.10743,0.090601265,1.1543330569151918e-28,1.2454970336619625e-28,0.9167983149025803,0.9951367397208363
Fibroblast,ZBTB20,10.732583,0.023550237,7.156683747021091e-27,7.703615925014185e-27,1.0,0.9698414703467442
Fibroblast,TXNIP,10.621631,0.110754244,2.3639574290654018e-26,2.542962540292734e-26,0.9040848566914917,0.996084128086907
Fibroblast,HSPB1,10.461258,0.12991771,1.3011710049321127e-25,1.3983765397599118e-25,0.9188294591138193,0.9916945619907788
Fibroblast,OAZ1,9.809975,0.040008318,1.0199436249166955e-22,1.0911777828473853e-22,0.960242232754081,0.9989262931851197
Fibroblast,SLC25A3,9.731435,0.07448738,2.214460086842913e-22,2.367867951135045e-22,0.910253516888588,0.9965578222699425
Fibroblast,FOS,9.17545,0.098073125,4.496901269435991e-20,4.7943411624111645e-20,0.950387421951403,0.950293690393482
Fibroblast,PNRC1,8.210194,0.077619344,2.2083195879806093e-16,2.341081199002163e-16,0.9411344316557587,0.944104086401819
Fibroblast,PEBP1,7.2137017,0.0887779,5.445096514701681e-13,5.735694974215165e-13,0.9188294591138193,0.9955472746794669
Fibroblast,TPT1,6.880194,0.0102610765,5.977108451226022e-12,6.279017467841087e-12,1.0,0.9977578475336323
Fibroblast,CHCHD2,6.706523,0.04537369,1.9931679210943654e-11,2.0910682479001072e-11,0.9371097570149702,0.9338407124360513
Fibroblast,FTH1,6.4529905,0.12376311,1.0966422209574549e-10,1.1483884875695573e-10,0.9968404423380727,0.9971262552895851
Fibroblast,SKP1,6.323212,0.08187893,2.561813784141408e-10,2.68038217925633e-10,0.9155570601068231,0.9971894145139898
Fibroblast,YBX3,6.3181314,0.11663304,2.647449246668818e-10,2.7698218575876246e-10,0.9573083577822914,0.9927051095812544
Fibroblast,TOMM7,6.101545,0.09263097,1.050480968940557e-09,1.0972078673466257e-09,0.942074776197999,0.9960209688625024
Fibroblast,EEF1D,5.2412715,0.07284443,1.5947392763046787e-07,1.6550365184027683e-07,0.9562175581132927,0.9962104465357166
Fibroblast,TMSB4X,5.0874825,0.07261491,3.628477332074698e-07,3.7605234061789026e-07,0.9835251636199503,0.9975367902482157
Fibroblast,SRP14,4.6469593,0.047755234,3.368636371627353e-06,3.4811155417873124e-06,0.9567065372752577,0.998168382492263
Fibroblast,RHOA,4.5195584,0.05141928,6.196875644799222e-06,6.399792462633008e-06,0.9038591740013541,0.9023558390702963
Fibroblast,PFDN5,4.1132803,0.037228152,3.9007629456955195e-05,4.0170949061041856e-05,0.9591514330850823,0.9988947135729174
Fibroblast,UBA52,3.8975568,0.027013453,9.716803955021013e-05,9.986242637006404e-05,0.9859324456480855,0.9904629571148866
Fibroblast,SUMO2,3.7458942,0.055882327,0.00017975232164776025,0.0001845386860738994,0.9170616113744076,0.9976315290848229
Fibroblast,NOP53,3.050342,0.025885573,0.002285808285730001,0.0023365241354667506,0.9000601820507034,0.9017558264384513
Fibroblast,GSTP1,2.8458302,0.033935968,0.004429581784083893,0.0045194847110764,0.9518543594372978,0.9981052232678582
Fibroblast,FTL,1.9792925,0.09800643,0.04778308635460438,0.048462163823278746,0.9970661250282103,0.9997157834901788
Fibroblast,YBX1,-2.263106,0.0073737088,0.023629145614296784,0.02401045239203601,0.945460016550064,0.9678835343901977
Fibroblast,HLA-E,-2.7205224,0.04720916,0.006517885532355213,0.006643840302346954,0.9373730534867976,0.9471041495610434
Fibroblast,DDX5,-2.8398817,0.051804893,0.004513028482056439,0.004603850682014859,0.9726923944933423,0.9844312511842355
Fibroblast,COX7C,-2.9963567,0.027486734,0.002732266197796494,0.0027914765476926007,0.9451214925148574,0.9987052358997032
Fibroblast,EIF1,-3.1033719,0.059118457,0.001913290849879096,0.001956290981351825,0.9925900850071466,0.9991789300827386
Fibroblast,HNRNPA2B1,-6.464389,0.017283924,1.0170891558654426e-10,1.0652042160704032e-10,0.9510268562401264,0.9976315290848229
Fibroblast,EEF2,-7.9126554,0.0065885484,2.5195612707259004e-15,2.665754418876159e-15,0.9677649890920033,0.9837680793279858
Fibroblast,HSP90AA1,-12.301523,0.041633572,8.888238927650721e-35,9.663530410167751e-35,0.9805912886481607,0.9825996336764985
HSC,DEFA3,204.26271,5.3196087,0.0,0.0,0.9822522579422724,0.0006394342887233882
HSC,PTPRCAP,203.66211,3.3740554,0.0,0.0,0.9815890860860229,0.0017678477394117206
HSC,DEFA1B,203.32225,19.03374,0.0,0.0,0.9764731889092402,0.0
HSC,NAT8B,203.29091,3.7047527,0.0,0.0,0.9766942461946567,0.00018806890844805536
HSC,DEFA1,203.28937,18.42357,0.0,0.0,0.9763152908482284,0.0
HSC,ZNF670-ZNF695,203.25185,1.6655337,0.0,0.0,0.976283711236026,7.522756337922214e-05
HSC,SETSIP,203.2402,0.08787873,0.0,0.0,0.9765995073580497,0.0002632964718272775
HSC,OR14L1P,203.2387,5.0258565,0.0,0.0,0.9762205520116213,7.522756337922214e-05
HSC,IFNL4,203.2387,4.520279,0.0,0.0,0.9762205520116213,7.522756337922214e-05
HSC,CCDC169-SOHLH2,203.23677,9.51902,0.0,0.0,0.9760626539506095,0.0
HSC,KRTAP15-1,203.2302,10.188473,0.0,0.0,0.9760310743384071,0.0
HSC,SPATA31C2,203.2302,12.561405,0.0,0.0,0.9760310743384071,0.0
HSC,KRTAP20-4,203.2302,11.466131,0.0,0.0,0.9760310743384071,0.0
HSC,CENPVL1,203.2302,8.874318,0.0,0.0,0.9760310743384071,0.0
HSC,KLRC4-KLRK1,203.2213,8.11932,0.0,0.0,0.9760626539506095,3.761378168961107e-05
HSC,TUBA3E,203.2213,6.962882,0.0,0.0,0.9760626539506095,3.761378168961107e-05
HSC,OR4D10,203.2213,3.2532687,0.0,0.0,0.9760626539506095,3.761378168961107e-05
HSC,OR2T34,203.2213,5.0396304,0.0,0.0,0.9760626539506095,3.761378168961107e-05
HSC,OR8B8,203.2213,2.0726745,0.0,0.0,0.9760626539506095,3.761378168961107e-05
HSC,MSH5-SAPCD1,203.21776,1.6953077,0.0,0.0,0.9767889850312638,0.0004137515985857218
HSC,VCX3A,203.21472,1.6962639,0.0,0.0,0.9760310743384071,3.761378168961107e-05
HSC,OR5A2,203.21472,1.4427125,0.0,0.0,0.9760310743384071,3.761378168961107e-05
HSC,OR9I1,203.21472,0.03667765,0.0,0.0,0.9760310743384071,3.761378168961107e-05
HSC,DEFB110,203.21472,0.2886477,0.0,0.0,0.9760310743384071,3.761378168961107e-05
HSC,PTGES3L-AARSD1,203.21007,2.717901,0.0,0.0,0.9761573927872166,0.00011284134506883322
HSC,ZNF705G,203.19923,2.4989133,0.0,0.0,0.9760310743384071,7.522756337922214e-05
HSC,TRIM64B,203.19923,2.640293,0.0,0.0,0.9760310743384071,7.522756337922214e-05
HSC,KIR2DS4,203.19923,0.62381625,0.0,0.0,0.9760310743384071,7.522756337922214e-05
HSC,MROH7-TTC4,203.19034,0.9363299,0.0,0.0,0.9760626539506095,0.00011284134506883322
HSC,TGIF2-RAB5IF,203.19034,0.7193721,0.0,0.0,0.9760626539506095,0.00011284134506883322
HSC,ARL2-SNX15,203.18802,2.126391,0.0,0.0,0.9761258131750142,0.00015045512675844429
HSC,LY6G6F-LY6G6D,203.18802,0.3695661,0.0,0.0,0.9761258131750142,0.00015045512675844429
HSC,INO80B-WBP1,203.18376,2.201369,0.0,0.0,0.9760310743384071,0.00011284134506883322
HSC,SMIM40,203.18376,1.1218048,0.0,0.0,0.9760310743384071,0.00011284134506883322
HSC,SPANXN1,203.18376,0.33562914,0.0,0.0,0.9760310743384071,0.00011284134506883322
HSC,OR10AC1,203.18376,0.2767266,0.0,0.0,0.9760310743384071,0.00011284134506883322
HSC,RNF103-CHMP3,203.17369,1.9721464,0.0,0.0,0.9767258258068591,0.0004889791619649439
HSC,CNTNAP3C,203.16829,0.24631417,0.0,0.0,0.9760310743384071,0.00015045512675844429
HSC,ZNF816-ZNF321P,203.1439,0.20197882,0.0,0.0,0.9760626539506095,0.00022568269013766644
HSC,RAB4B-EGLN2,203.12843,0.053809095,0.0,0.0,0.9760626539506095,0.0002632964718272775
HSC,PTH2,203.0886,0.5427244,0.0,0.0,0.9760942335628119,0.0003761378168961107
HSC,CFHR2,203.0731,0.07690151,0.0,0.0,0.9760942335628119,0.0004137515985857218
HSC,AK4P3,203.06421,0.22077824,0.0,0.0,0.9761258131750142,0.0004513653802753329
HSC,MC4R,203.05763,0.35294667,0.0,0.0,0.9760942335628119,0.0004513653802753329
HSC,OR51I1,203.03091,0.09879208,0.0,0.0,0.9761889723994189,0.0005642067253441661
HSC,OR56B2P,203.02437,0.5284866,0.0,0.0,0.9761573927872166,0.0005642067253441661
HSC,OR6C75,203.00232,0.09132173,0.0,0.0,0.9761258131750142,0.0006018205070337771
HSC,TEX54,202.95822,0.10332465,0.0,0.0,0.9760626539506095,0.0006770480704129993
HSC,TVP23C-CDRT4,202.9582,0.32345378,0.0,0.0,0.9760626539506095,0.0006770480704129993
HSC,BORCS8-MEF2B,202.83124,0.32311934,0.0,0.0,0.9765679277458473,0.0012412547957571655
HSC,CHURC1-FNTB,202.74495,0.17552462,0.0,0.0,0.9765995073580497,0.001466937485894832
HSC,CHIT1,202.7148,0.86679935,0.0,0.0,0.9763784500726331,0.0014293237042052208
HSC,TREX1,202.67883,0.24080111,0.0,0.0,0.9765047685214425,0.001579778830963665
HSC,SLX1B,202.62573,0.30772656,0.0,0.0,0.9766942461946567,0.0018054615211013315
HSC,MMP7,202.57022,2.5665863,0.0,0.0,0.982473315227689,0.0048897916196494395
HSC,PPIAL4A,202.31723,0.6007591,0.0,0.0,0.978557443314596,0.00349808169713383
HSC,NME1-NME2,202.28069,0.17654115,0.0,0.0,0.9765995073580497,0.002595350936583164
HSC,P2RX5-TAX1BP3,202.26659,0.12291755,0.0,0.0,0.976978462704478,0.0028210336267208303
HSC,DIPK1C,202.2236,0.19234248,0.0,0.0,0.9764731889092402,0.002670578499962386
HSC,DERPC,202.12431,0.5315481,0.0,0.0,0.9777047937851323,0.003535695478823441
HSC,PPAN-P2RY11,202.06363,0.0767812,0.0,0.0,0.9768205646434662,0.0032347852253065525
HSC,HTD2,201.62352,0.02074774,0.0,0.0,0.9769468830922756,0.004400812457684496
HSC,SPDYE18,201.6188,0.03218652,0.0,0.0,0.9769153034800733,0.004400812457684496
HSC,NDUFC2-KCTD14,201.53304,0.24451947,0.0,0.0,0.977767953009537,0.0050778605280974946
HSC,TNFRSF18,201.31596,0.7295437,0.0,0.0,0.9774521568875134,0.005378770781614383
HSC,HMGB1P1,200.57661,0.38438544,0.0,0.0,0.9800101054759047,0.008575942225231325
HSC,CD274,199.99307,0.3727621,0.0,0.0,0.9778311122339418,0.008801624915368992
HSC,LTF,199.78514,0.16337669,0.0,0.0,0.9777363733973347,0.009290604077333935
HSC,CLIC5,197.19057,0.10300034,0.0,0.0,0.9668729867997221,0.010118107274505378
HSC,OR5AN1,197.00764,0.064646326,0.0,0.0,0.9462199204193773,3.761378168961107e-05
HSC,GPR139,197.00107,0.06496682,0.0,0.0,0.9461883408071748,3.761378168961107e-05
HSC,TREML4,196.92516,1.1945869,0.0,0.0,0.9464093980925914,0.00033852403520649965
HSC,ZSCAN16,196.54173,0.21848041,0.0,0.0,0.9784942840901913,0.017640863612427594
HSC,FOLR3,196.35051,0.0960066,0.0,0.0,0.9465041369291985,0.0018054615211013315
HSC,BPI,196.06792,2.280974,0.0,0.0,0.9478304806416977,0.0031971714436169413
HSC,SIGLEC6,194.53357,1.3656074,0.0,0.0,0.9370302532684899,0.0014293237042052208
HSC,CATSPER1,194.48116,0.22563602,0.0,0.0,0.9360512852902166,0.00105318588730911
HSC,CALCB,194.42915,0.021897526,0.0,0.0,0.9360197056780143,0.0011660272323779433
HSC,SLC9A3,193.88141,0.12704647,0.0,0.0,0.9368091959830733,0.002933874971789664
HSC,MCEMP1,192.89333,0.16223365,0.0,0.0,0.9369355144318827,0.0054539983449936056
HSC,IL2RA,192.72484,0.2896064,0.0,0.0,0.9370618328806922,0.005942977506958549
HSC,OLFM4,191.95616,0.31277817,0.0,0.0,0.9787469209878102,0.028849770555931693
HSC,CLEC7A,189.6626,0.6061819,0.0,0.0,0.9408513863449757,0.015572105619498984
HSC,TRAIP,189.33472,0.014201279,0.0,0.0,0.9375986862881324,0.01470698864063793
HSC,UTY,117.32614,0.21512087,0.0,0.0,0.9154613781342765,1.0
HSC,MAML3,101.4618,0.18702723,0.0,0.0,0.9250931598559969,1.0
HSC,RIPOR2,100.525826,0.3060578,0.0,0.0,0.9067454051664245,1.0
HSC,LRMDA,96.778496,0.14032881,0.0,0.0,0.9422408892818797,1.0
HSC,ATP8B4,95.837166,0.25416926,0.0,0.0,0.9030821701509505,1.0
HSC,RAPGEF2,81.52073,0.14655206,0.0,0.0,0.9257879113244489,1.0
HSC,PAN3,77.43574,0.15820979,0.0,0.0,0.9289774521568875,1.0
HSC,PLCB1,73.75664,0.083449505,0.0,0.0,0.9406303290595591,1.0
HSC,RNF220,69.79069,0.1434505,0.0,0.0,0.9498515758226489,1.0
HSC,IMMP2L,67.52783,0.11061658,0.0,0.0,0.9202930588012379,1.0
HSC,ATP2C1,63.5644,0.16278614,0.0,0.0,0.906871723615234,1.0
HSC,PRKG1,63.53055,0.09669702,0.0,0.0,0.9273037327101623,1.0
HSC,SIK3,62.65158,0.06432556,0.0,0.0,0.9573043643024064,1.0
HSC,ANGPT1,60.32391,0.12185477,0.0,0.0,0.9131244868313018,1.0
HSC,MSRB3,58.770588,0.19308402,0.0,0.0,0.9205456956988568,1.0
HSC,MEIS1,57.010227,0.09354051,0.0,0.0,0.9513673972083623,1.0
HSC,ANKRD28,54.3408,0.14948857,0.0,0.0,0.9608097012568686,1.0
HSC,AUTS2,51.374146,0.08671653,0.0,0.0,0.9048822080464852,1.0
HSC,TBC1D5,50.614418,0.10804781,0.0,0.0,0.9306195919914103,1.0
HSC,NRIP1,50.52908,0.12722637,0.0,0.0,0.9727152150571591,1.0
HSC,USP15,46.35143,0.1940063,0.0,0.0,0.9141666140339797,1.0
HSC,TCF12,43.8278,0.109183304,0.0,0.0,0.9021032021726774,1.0
HSC,DPYD,42.58281,0.085286826,0.0,0.0,0.9246826248973663,1.0
HSC,CDK6,37.63615,0.36009303,5.51249911399015e-310,7.18702241556047e-310,0.9432830164845576,1.0
HSC,SLC35F1,34.66795,0.14584327,2.3966210708922787e-263,3.056535864328102e-263,0.9352302153729553,1.0
HSC,RERE,27.64596,0.06420366,3.1210451868434356e-168,3.781661915585381e-168,0.9549674729994315,1.0
HSC,PDZRN4,25.103848,0.14877392,4.5147710536297644e-139,5.376950499604349e-139,0.90721909934946,1.0
HSC,UTRN,22.414898,0.09856923,2.8168933505149354e-111,3.296580398242495e-111,0.9160613907661214,1.0
HSC,SSBP2,22.284885,0.058297805,5.178921361087672e-110,6.055384922196958e-110,0.9791258763342386,1.0
HSC,ARID1B,21.714449,0.07080702,1.498291550806039e-104,1.7455768016368947e-104,0.9628939556622245,1.0
HSC,ELF1,20.203228,0.17038324,9.170167267422676e-91,1.0588078417140908e-90,0.9030190109265458,1.0
HSC,GAPDH,18.389847,0.10406448,1.5842431481479943e-75,1.8052634195364557e-75,0.9591991410345481,1.0
HSC,NPM1,18.210342,0.110834196,4.272627132371568e-74,4.8626184211943584e-74,0.9859154929577465,1.0
HSC,HMGN2,16.980703,0.17462274,1.141087097174916e-64,1.2845170725219053e-64,0.9070296216762458,0.74178138870082
HSC,HINT1,16.894932,0.13921866,4.90284653489962e-64,5.515361392229912e-64,0.9244299879997474,1.0
HSC,HNRNPA1,16.598135,0.13550243,7.188988190455788e-62,8.064678035378772e-62,0.989357670687804,1.0
HSC,FOXP1,15.772715,0.075115845,4.79442378354245e-56,5.347773460797151e-56,0.9685467062464473,1.0
HSC,HSP90AB1,15.5391865,0.040853575,1.883592907292132e-54,2.0979021804824176e-54,0.9681993305122213,1.0
HSC,PTMA,15.451287,0.06679958,7.395190316335947e-54,8.231050359430065e-54,0.9894839891366134,1.0
HSC,ENO1,15.177615,0.05788161,4.975449710419924e-52,5.525645906885254e-52,0.9111981304869576,0.8413074550515309
HSC,PABPC1,14.871735,0.09732926,5.0293168108862355e-50,5.575262385752176e-50,0.9899576833196488,1.0
HSC,ACTB,14.689018,0.05659153,7.580363418839674e-49,8.39504950681867e-49,0.9864207667529843,0.9908974648311141
HSC,IQGAP2,14.438315,0.33782956,2.9701407927036887e-47,3.283955413185596e-47,0.9522832059622308,1.0
HSC,PFN1,13.91824,0.11974744,4.908484031540618e-44,5.409677350168131e-44,0.9420198319964631,0.8898668472128187
HSC,EIF4B,13.0216055,0.09203519,9.22111544328672e-39,1.0099660477696764e-38,0.9577780584854418,1.0
HSC,MACF1,12.992443,0.12088492,1.3504684717958965e-38,1.478511926948726e-38,0.912019200404219,1.0
HSC,EIF3H,12.764869,0.016303172,2.5758489141561587e-37,2.8109437838698596e-37,0.9643150382113308,0.8073422101858121
HSC,HMGB1,12.297142,0.056980733,9.383629831628758e-35,1.0201523130173854e-34,0.953514810838123,0.9531708417964342
HSC,NCL,11.770326,0.007451696,5.550984984589418e-32,6.015412657033182e-32,0.9976946883092276,0.8622207176709547
HSC,NAP1L1,11.4366455,0.083868265,2.7428662410105193e-30,2.966344556600073e-30,0.9087349207351734,1.0
HSC,EEF1B2,11.358154,0.088948846,6.755718690584735e-30,7.302243331626336e-30,0.9779890102949536,1.0
HSC,ZFP36L2,11.084351,0.048451588,1.4943154277632833e-28,1.612138496231695e-28,0.9548411545506221,0.9477168434514406
HSC,EIF3E,11.062457,0.043368623,1.9079782491975667e-28,2.057685680863892e-28,0.9846207288574497,0.8907695779733694
HSC,HNRNPC,10.986759,0.0895949,4.42532494996053e-28,4.771422173206643e-28,0.9083875450009474,1.0
HSC,PPIA,10.023247,0.055423178,1.2047920886275166e-23,1.2909854812956219e-23,0.9627676372134151,0.9441811479726172
HSC,RACK1,9.909879,0.062207308,3.771032052342004e-23,4.036066652268411e-23,0.9929577464788732,0.989468141126909
HSC,UBB,9.461454,0.037236515,3.036881279118308e-21,3.2423095052739785e-21,0.9694625150003158,0.946325133528925
HSC,PTEN,9.391327,0.04997056,5.924881826618743e-21,6.3238122862643924e-21,0.9056401187393419,1.0
HSC,BTF3,8.240453,0.030907944,1.715606998399582e-16,1.8189592261055462e-16,0.9913471862565527,0.9692695403595878
HSC,MBNL1,8.042657,0.049040813,8.791118683370035e-16,9.309868354281185e-16,0.9786521821512032,1.0
HSC,B2M,7.8765345,0.029471766,3.365862254981998e-15,3.560539517302936e-15,0.9965894018821448,0.9960505529225908
HSC,ATP5MC2,7.665395,0.08420622,1.7828172207067634e-14,1.88418071795236e-14,0.977325838438704,0.8873091100579252
HSC,ACTG1,7.141838,0.025022246,9.209093958577887e-13,9.69552165798093e-13,0.9744205141160867,0.978823440908749
HSC,COX4I1,6.738496,0.009159912,1.600345150580168e-11,1.6796286435352612e-11,0.9988947135729174,0.9247348228390883
HSC,CELF2,6.3711023,0.07922639,1.8767418871834006e-10,1.9640547968809893e-10,0.9496305185372323,1.0
HSC,YWHAZ,6.3642426,0.036716808,1.9625554310356438e-10,2.053742595398887e-10,0.9227878481652245,0.8037312871436094
HSC,NACA,6.008981,0.037606683,1.8669259958731395e-09,1.9488509879481094e-09,0.9917261416029811,0.9880388174227037
